game_pk,hp_umpire_id,hp_umpire_name,game_total_k
717900,605672,Jeremie Rehak,22
717901,429805,Todd Tichenor,12
717902,665281,Brian Walsh,16
717903,483919,Mark Ripperger,19
717904,664263,Edwin Jimenez,20
717905,483630,John Tumpane,20
717906,596805,John Libka,11
717907,639723,Brennan Miller,16
717908,427533,Mark Wegner,14
717909,503493,Sean Barber,20
717910,605671,Charlie Ramos,20
717911,427139,Doug Eddings,15
717912,482631,Mike Estabrook,24
717913,427013,Lance Barksdale,13
717914,521251,Ben May,11
717915,484183,Cory Blaser,21
717916,483569,Vic Carapazza,19
717917,427537,Hunter Wendelstedt,15
717918,482663,David Rackley,19
717919,427413,Tony Randazzo,20
717920,521051,Nick Mahrley,19
717921,605674,Ryan Wills,23
717922,427113,Laz Diaz,14
717923,483912,Mike Muchlinski,17
717924,605670,Dan Merzel,13
717925,596740,Jansen Visconti,16
717926,623946,Malachi Moore,16
717927,483561,Lance Barrett,23
717928,427197,Chris Guccione,17
717929,544728,Nic Lentz,20
717930,427053,Mark Carlson,18
717931,482666,D.J. Reyburn,24
717932,427554,Jim Wolf,19
717933,427243,Marvin Hudson,18
717934,503586,Tripp Gibson,15
717935,503490,Chris Segal,14
717936,521889,Stu Scheurwater,15
717937,596809,Ryan Additon,14
717938,503077,Adam Hamari,23
717939,427044,CB Bucknor,22
717940,503502,Ryan Blakney,17
717941,608158,Nate Tomlinson,16
717942,547380,Carlos Torres,17
717943,428442,James Hoye,15
717944,427197,Chris Guccione,16
717945,639723,Brennan Miller,21
717946,594151,Ramon De Jesus,18
717947,427292,Ron Kulpa,7
717948,484198,Alan Porter,20
717949,427093,Phil Cuzzi,11
717950,504381,Will Little,17
717951,431232,Chad Fairchild,18
717952,665281,Brian Walsh,22
717953,623938,Erich Bacchus,23
717954,605673,Alex Tosi,16
717955,483630,John Tumpane,13
717956,427299,Jerry Layne,22
717957,427286,Brian Knight,7
717958,483564,Dan Bellino,12
717959,623949,Clint Vondrak,18
717960,427129,Bruce Dreckman,20
717961,427013,Lance Barksdale,16
717962,554242,Edwin Moscoso,17
717963,490319,Jordan Baker,15
717964,605672,Jeremie Rehak,18
717965,484183,Cory Blaser,12
717966,503493,Sean Barber,17
717967,427315,Alfonso Márquez,12
717968,483569,Vic Carapazza,23
717969,521251,Ben May,15
717970,483919,Mark Ripperger,17
717971,596805,John Libka,27
717972,427164,Andy Fletcher,20
717973,429805,Todd Tichenor,9
717974,427139,Doug Eddings,21
717975,427533,Mark Wegner,19
717976,605670,Dan Merzel,19
717977,427537,Hunter Wendelstedt,11
717978,482631,Mike Estabrook,6
717979,605671,Charlie Ramos,12
717980,427413,Tony Randazzo,15
717981,605674,Ryan Wills,23
717982,596740,Jansen Visconti,14
717983,427243,Marvin Hudson,23
717984,503490,Chris Segal,16
717985,596809,Ryan Additon,23
717986,544728,Nic Lentz,21
717987,511890,Quinn Wolcott,16
717988,623946,Malachi Moore,23
717989,483912,Mike Muchlinski,21
717990,427053,Mark Carlson,16
717991,483564,Dan Bellino,18
717992,427248,Dan Iassogna,14
717993,664263,Edwin Jimenez,9
717994,427366,Brian O'Nora,21
717995,427344,Bill Miller,20
717996,482663,David Rackley,18
717997,644760,Adam Beck,29
717998,427044,CB Bucknor,25
717999,431232,Chad Fairchild,25
718000,504381,Will Little,19
718001,639723,Brennan Miller,9
718002,598411,Nestor Ceja,23
718003,605673,Alex Tosi,16
718004,503502,Ryan Blakney,26
718005,427554,Jim Wolf,10
718006,427128,Rob Drake,13
718007,484499,Manny Gonzalez,17
718008,521889,Stu Scheurwater,21
718009,427286,Brian Knight,23
718010,575629,Shane Livensparger,16
718011,547380,Carlos Torres,12
718012,483630,John Tumpane,17
718013,427129,Bruce Dreckman,18
718014,427013,Lance Barksdale,15
718015,427362,Jeff Nelson,22
718016,427292,Ron Kulpa,14
718017,605672,Jeremie Rehak,20
718018,621660,Emil Jimenez,13
718019,608158,Nate Tomlinson,7
718020,490319,Jordan Baker,18
718021,484198,Alan Porter,12
718022,427197,Chris Guccione,9
718023,489985,Chad Whitson,21
718024,577468,Roberto Ortiz,16
718025,484183,Cory Blaser,12
718026,573597,Gabe Morales,18
718027,482641,Adrian Johnson,23
718028,605671,Charlie Ramos,24
718029,554242,Edwin Moscoso,13
718030,605670,Dan Merzel,17
718031,503493,Sean Barber,23
718032,503586,Tripp Gibson,12
718033,427533,Mark Wegner,17
718034,427537,Hunter Wendelstedt,12
718035,573596,Pat Hoberg,18
718036,623946,Malachi Moore,14
718037,596740,Jansen Visconti,22
718038,427344,Bill Miller,14
718039,665281,Brian Walsh,20
718040,664263,Edwin Jimenez,21
718041,596809,Ryan Additon,15
718042,483912,Mike Muchlinski,14
718043,608093,Junior Valentine,19
718044,427053,Mark Carlson,17
718045,427248,Dan Iassogna,14
718046,483919,Mark Ripperger,11
718047,429805,Todd Tichenor,25
718048,544728,Nic Lentz,20
718049,503490,Chris Segal,22
718050,547380,Carlos Torres,13
718051,658292,Derek Thomas,12
718052,427366,Brian O'Nora,15
718053,427243,Marvin Hudson,15
718054,427413,Tony Randazzo,23
718055,427128,Rob Drake,22
718056,605674,Ryan Wills,21
718057,427554,Jim Wolf,22
718058,482663,David Rackley,17
718059,504381,Will Little,12
718060,511890,Quinn Wolcott,15
718061,639723,Brennan Miller,14
718062,427292,Ron Kulpa,19
718063,431232,Chad Fairchild,15
718064,598411,Nestor Ceja,17
718065,644760,Adam Beck,17
718066,427044,CB Bucknor,21
718067,605673,Alex Tosi,26
718068,483564,Dan Bellino,16
718069,427129,Bruce Dreckman,13
718070,503502,Ryan Blakney,20
718071,427013,Lance Barksdale,27
718072,605672,Jeremie Rehak,11
718073,484499,Manny Gonzalez,18
718074,484198,Alan Porter,16
718075,608158,Nate Tomlinson,15
718076,605671,Charlie Ramos,17
718077,490319,Jordan Baker,10
718078,665576,Brock Ballou,17
718079,427533,Mark Wegner,16
718080,573769,Jeremy Riggs,24
718081,521051,Nick Mahrley,11
718082,605670,Dan Merzel,9
718083,544728,Nic Lentz,22
718084,575629,Shane Livensparger,15
718085,621660,Emil Jimenez,19
718086,503586,Tripp Gibson,14
718087,573597,Gabe Morales,20
718088,427113,Laz Diaz,17
718089,482666,D.J. Reyburn,14
718090,427197,Chris Guccione,19
718091,427362,Jeff Nelson,12
718092,623946,Malachi Moore,17
718093,503077,Adam Hamari,16
718094,554242,Edwin Moscoso,27
718095,573596,Pat Hoberg,23
718096,577468,Roberto Ortiz,17
718097,623938,Erich Bacchus,21
718098,427053,Mark Carlson,19
718099,596809,Ryan Additon,12
718100,483561,Lance Barrett,11
718101,521251,Ben May,19
718102,427248,Dan Iassogna,23
718103,427537,Hunter Wendelstedt,21
718104,427093,Phil Cuzzi,17
718105,427243,Marvin Hudson,18
718106,427344,Bill Miller,27
718107,521889,Stu Scheurwater,15
718108,428442,James Hoye,11
718109,427144,Paul Emmel,12
718110,664263,Edwin Jimenez,14
718111,605674,Ryan Wills,17
718112,639723,Brennan Miller,15
718113,431232,Chad Fairchild,18
718114,594151,Ramon De Jesus,13
718115,644760,Adam Beck,16
718116,427164,Andy Fletcher,20
718117,427299,Jerry Layne,17
718118,503490,Chris Segal,16
718119,504381,Will Little,16
718120,427366,Brian O'Nora,21
718121,596805,John Libka,18
718122,427044,CB Bucknor,13
718123,623949,Clint Vondrak,12
718124,605672,Jeremie Rehak,8
718125,573597,Gabe Morales,11
718126,427013,Lance Barksdale,19
718127,482663,David Rackley,21
718128,598411,Nestor Ceja,18
718129,427248,Dan Iassogna,14
718130,490319,Jordan Baker,13
718131,427129,Bruce Dreckman,20
718132,503586,Tripp Gibson,19
718133,482631,Mike Estabrook,14
718134,482666,D.J. Reyburn,18
718135,427362,Jeff Nelson,26
718136,483564,Dan Bellino,19
718137,621660,Emil Jimenez,14
718138,483569,Vic Carapazza,8
718139,503502,Ryan Blakney,20
718140,427315,Alfonso Márquez,23
718141,575629,Shane Livensparger,21
718142,544728,Nic Lentz,23
718143,427128,Rob Drake,18
718144,605671,Charlie Ramos,18
718145,521051,Nick Mahrley,18
718146,665576,Brock Ballou,29
718147,644760,Adam Beck,17
718148,605670,Dan Merzel,11
718149,427113,Laz Diaz,15
718150,521251,Ben May,13
718151,427533,Mark Wegner,20
718152,427197,Chris Guccione,20
718153,427053,Mark Carlson,19
718154,573596,Pat Hoberg,20
718155,427144,Paul Emmel,19
718156,573769,Jeremy Riggs,21
718157,428442,James Hoye,17
718158,554242,Edwin Moscoso,22
718159,427093,Phil Cuzzi,26
718160,427537,Hunter Wendelstedt,15
718161,503077,Adam Hamari,20
718162,483561,Lance Barrett,19
718163,623938,Erich Bacchus,18
718164,623949,Clint Vondrak,11
718165,596809,Ryan Additon,19
718166,623946,Malachi Moore,18
718167,431232,Chad Fairchild,9
718168,427344,Bill Miller,14
718169,427139,Doug Eddings,15
718170,577468,Roberto Ortiz,17
718171,427366,Brian O'Nora,15
718172,483564,Dan Bellino,21
718173,427286,Brian Knight,14
718174,605674,Ryan Wills,16
718175,503490,Chris Segal,17
718176,521889,Stu Scheurwater,21
718177,639723,Brennan Miller,20
718178,484183,Cory Blaser,20
718179,596805,John Libka,27
718180,483912,Mike Muchlinski,21
718181,427164,Andy Fletcher,18
718182,482641,Adrian Johnson,13
718183,503586,Tripp Gibson,20
718184,594151,Ramon De Jesus,11
718185,427128,Rob Drake,13
718186,605672,Jeremie Rehak,20
718187,483569,Vic Carapazza,15
718188,490319,Jordan Baker,17
718189,427129,Bruce Dreckman,14
718190,575629,Shane Livensparger,15
718191,608093,Junior Valentine,13
718192,482631,Mike Estabrook,13
718193,482666,D.J. Reyburn,13
718194,429805,Todd Tichenor,19
718195,621660,Emil Jimenez,23
718196,658292,Derek Thomas,15
718197,503493,Sean Barber,16
718198,596740,Jansen Visconti,19
718199,427315,Alfonso Márquez,14
718200,483919,Mark Ripperger,18
718201,573769,Jeremy Riggs,13
718202,427362,Jeff Nelson,19
718203,544728,Nic Lentz,10
718204,427053,Mark Carlson,19
718205,484499,Manny Gonzalez,12
718206,427113,Laz Diaz,22
718207,427533,Mark Wegner,13
718208,427413,Tony Randazzo,8
718209,573596,Pat Hoberg,17
718210,608158,Nate Tomlinson,14
718211,521051,Nick Mahrley,18
718212,547380,Carlos Torres,22
718213,428442,James Hoye,17
718214,427144,Paul Emmel,15
718215,605671,Charlie Ramos,8
718216,665576,Brock Ballou,19
718217,427093,Phil Cuzzi,20
718218,511890,Quinn Wolcott,10
718219,484198,Alan Porter,13
718220,623949,Clint Vondrak,22
718221,521251,Ben May,8
718222,482641,Adrian Johnson,17
718223,623946,Malachi Moore,18
718224,639723,Brennan Miller,19
718225,521889,Stu Scheurwater,17
718226,483564,Dan Bellino,25
718227,605673,Alex Tosi,11
718228,427139,Doug Eddings,17
718229,489985,Chad Whitson,25
718230,427366,Brian O'Nora,12
718231,483912,Mike Muchlinski,24
718232,623938,Erich Bacchus,16
718233,431232,Chad Fairchild,25
718234,503077,Adam Hamari,16
718235,664263,Edwin Jimenez,24
718236,575629,Shane Livensparger,11
718237,596805,John Libka,22
718238,608093,Junior Valentine,17
718239,427344,Bill Miller,20
718240,605674,Ryan Wills,13
718241,594151,Ramon De Jesus,15
718242,503586,Tripp Gibson,18
718243,427129,Bruce Dreckman,14
718244,605672,Jeremie Rehak,16
718245,484183,Cory Blaser,18
718246,427286,Brian Knight,11
718247,427164,Andy Fletcher,15
718248,427299,Jerry Layne,16
718249,483919,Mark Ripperger,16
718250,503490,Chris Segal,14
718251,427128,Rob Drake,26
718252,503493,Sean Barber,15
718253,484499,Manny Gonzalez,13
718254,482666,D.J. Reyburn,10
718255,482631,Mike Estabrook,15
718256,427044,CB Bucknor,19
718257,427315,Alfonso Márquez,13
718258,608158,Nate Tomlinson,13
718259,429805,Todd Tichenor,20
718260,621660,Emil Jimenez,10
718261,521051,Nick Mahrley,15
718262,427413,Tony Randazzo,12
718263,577468,Roberto Ortiz,13
718264,598411,Nestor Ceja,15
718265,427093,Phil Cuzzi,16
718266,428442,James Hoye,20
718267,573769,Jeremy Riggs,20
718268,544728,Nic Lentz,11
718269,484198,Alan Porter,23
718270,605671,Charlie Ramos,14
718271,504381,Will Little,20
718272,511890,Quinn Wolcott,9
718273,482608,Scott Barry,10
718274,483564,Dan Bellino,17
718275,427366,Brian O'Nora,16
718276,427243,Marvin Hudson,15
718277,427533,Mark Wegner,22
718278,596740,Jansen Visconti,14
718279,664263,Edwin Jimenez,18
718280,431232,Chad Fairchild,23
718281,605673,Alex Tosi,14
718282,489985,Chad Whitson,17
718283,623946,Malachi Moore,21
718284,483561,Lance Barrett,12
718285,573597,Gabe Morales,20
718286,547380,Carlos Torres,18
718287,482663,David Rackley,12
718288,482641,Adrian Johnson,18
718289,427554,Jim Wolf,20
718290,623945,Alex MacKay,18
718291,427013,Lance Barksdale,16
718292,608093,Junior Valentine,21
718293,427197,Chris Guccione,20
718294,503502,Ryan Blakney,14
718295,596805,John Libka,21
718296,427344,Bill Miller,20
718297,575629,Shane Livensparger,20
718298,521889,Stu Scheurwater,17
718299,427144,Paul Emmel,7
718300,605670,Dan Merzel,10
718301,427139,Doug Eddings,22
718302,483630,John Tumpane,15
718303,503493,Sean Barber,20
718304,621660,Emil Jimenez,10
718305,427286,Brian Knight,22
718306,427248,Dan Iassogna,17
718307,623949,Clint Vondrak,17
718308,594151,Ramon De Jesus,14
718309,484499,Manny Gonzalez,21
718310,483919,Mark Ripperger,29
718311,427537,Hunter Wendelstedt,13
718312,427128,Rob Drake,17
718313,482666,D.J. Reyburn,11
718314,577468,Roberto Ortiz,6
718315,428442,James Hoye,14
718316,596809,Ryan Additon,16
718317,429805,Todd Tichenor,14
718318,644760,Adam Beck,19
718319,598411,Nestor Ceja,21
718320,427243,Marvin Hudson,25
718321,605671,Charlie Ramos,17
718322,427093,Phil Cuzzi,20
718323,504381,Will Little,14
718324,484183,Cory Blaser,13
718325,608158,Nate Tomlinson,18
718326,427129,Bruce Dreckman,19
718327,554242,Edwin Moscoso,14
718328,511890,Quinn Wolcott,24
718329,573597,Gabe Morales,7
718330,605672,Jeremie Rehak,10
718331,573769,Jeremy Riggs,24
718332,427366,Brian O'Nora,25
718333,427413,Tony Randazzo,15
718334,664263,Edwin Jimenez,17
718335,544728,Nic Lentz,14
718336,489985,Chad Whitson,24
718337,427533,Mark Wegner,11
718338,623945,Alex MacKay,17
718339,596740,Jansen Visconti,17
718340,483564,Dan Bellino,19
718341,427013,Lance Barksdale,10
718342,484198,Alan Porter,13
718343,482663,David Rackley,19
718344,605673,Alex Tosi,11
718345,431232,Chad Fairchild,20
718346,483561,Lance Barrett,19
718347,482641,Adrian Johnson,13
718348,482608,Scott Barry,11
718349,427286,Brian Knight,13
718350,623946,Malachi Moore,16
718351,547380,Carlos Torres,10
718352,484499,Manny Gonzalez,17
718353,605670,Dan Merzel,17
718354,596809,Ryan Additon,15
718355,483630,John Tumpane,19
718356,427197,Chris Guccione,16
718357,596805,John Libka,23
718358,427144,Paul Emmel,11
718359,427554,Jim Wolf,10
718360,427139,Doug Eddings,18
718361,608093,Junior Valentine,19
718362,483569,Vic Carapazza,24
718363,427053,Mark Carlson,19
718364,427344,Bill Miller,10
718365,623949,Clint Vondrak,20
718366,621660,Emil Jimenez,17
718367,605674,Ryan Wills,14
718368,573596,Pat Hoberg,24
718369,503493,Sean Barber,21
718370,427362,Jeff Nelson,17
718371,658292,Derek Thomas,17
718372,504381,Will Little,22
718373,427537,Hunter Wendelstedt,19
718374,573769,Jeremy Riggs,15
718375,427128,Rob Drake,27
718376,644760,Adam Beck,18
718377,482666,D.J. Reyburn,23
718378,665576,Brock Ballou,14
718379,639723,Brennan Miller,26
718380,428442,James Hoye,11
718381,594151,Ramon De Jesus,20
718382,608158,Nate Tomlinson,17
718383,623938,Erich Bacchus,14
718384,427315,Alfonso Márquez,23
718385,521251,Ben May,14
718386,482608,Scott Barry,11
718387,427299,Jerry Layne,22
718388,503502,Ryan Blakney,16
718389,427013,Lance Barksdale,15
718390,544728,Nic Lentz,12
718391,577468,Roberto Ortiz,15
718392,503586,Tripp Gibson,23
718393,427243,Marvin Hudson,16
718394,511890,Quinn Wolcott,13
718395,503490,Chris Segal,13
718396,623945,Alex MacKay,18
718397,483561,Lance Barrett,17
718398,490319,Jordan Baker,12
718399,427113,Laz Diaz,14
718400,521051,Nick Mahrley,22
718401,554242,Edwin Moscoso,17
718402,483912,Mike Muchlinski,19
718403,427044,CB Bucknor,21
718404,427164,Andy Fletcher,16
718405,605671,Charlie Ramos,17
718406,573597,Gabe Morales,11
718407,623949,Clint Vondrak,15
718408,427554,Jim Wolf,17
718409,431232,Chad Fairchild,19
718410,598411,Nestor Ceja,24
718411,573596,Pat Hoberg,15
718412,427053,Mark Carlson,28
718413,427362,Jeff Nelson,14
718414,483569,Vic Carapazza,14
718415,605674,Ryan Wills,22
718416,484499,Manny Gonzalez,14
718417,489985,Chad Whitson,22
718418,664263,Edwin Jimenez,22
718419,483630,John Tumpane,21
718420,427197,Chris Guccione,26
718421,554242,Edwin Moscoso,19
718422,596805,John Libka,13
718423,427144,Paul Emmel,17
718424,605670,Dan Merzel,14
718425,503493,Sean Barber,19
718426,644760,Adam Beck,15
718427,427344,Bill Miller,18
718428,427537,Hunter Wendelstedt,18
718429,427366,Brian O'Nora,18
718430,427113,Laz Diaz,16
718431,639723,Brennan Miller,18
718432,521251,Ben May,15
718433,573769,Jeremy Riggs,15
718434,596809,Ryan Additon,21
718435,482641,Adrian Johnson,9
718436,665576,Brock Ballou,15
718437,608158,Nate Tomlinson,19
718438,482666,D.J. Reyburn,12
718439,605672,Jeremie Rehak,17
718440,427139,Doug Eddings,17
718441,427243,Marvin Hudson,18
718442,427128,Rob Drake,15
718443,427315,Alfonso Márquez,23
718444,482663,David Rackley,12
718445,504381,Will Little,20
718446,544728,Nic Lentz,14
718447,608093,Junior Valentine,10
718448,594151,Ramon De Jesus,12
718449,427299,Jerry Layne,20
718450,427248,Dan Iassogna,22
718451,623938,Erich Bacchus,17
718452,575629,Shane Livensparger,17
718453,503586,Tripp Gibson,21
718454,598411,Nestor Ceja,13
718455,577468,Roberto Ortiz,20
718456,483912,Mike Muchlinski,15
718457,521889,Stu Scheurwater,12
718458,429805,Todd Tichenor,20
718459,521051,Nick Mahrley,21
718460,427013,Lance Barksdale,19
718461,483561,Lance Barrett,17
718462,503490,Chris Segal,24
718463,621660,Emil Jimenez,24
718464,573597,Gabe Morales,22
718465,511890,Quinn Wolcott,23
718466,483919,Mark Ripperger,12
718467,427554,Jim Wolf,18
718468,573596,Pat Hoberg,23
718469,490319,Jordan Baker,15
718470,427139,Doug Eddings,11
718471,427044,CB Bucknor,19
718472,483569,Vic Carapazza,25
718473,596809,Ryan Additon,12
718474,484183,Cory Blaser,21
718475,427413,Tony Randazzo,21
718476,484499,Manny Gonzalez,11
718477,427129,Bruce Dreckman,26
718478,489985,Chad Whitson,20
718479,482631,Mike Estabrook,20
718480,427344,Bill Miller,21
718481,623949,Clint Vondrak,17
718482,427366,Brian O'Nora,13
718483,427315,Alfonso Márquez,20
718484,484198,Alan Porter,22
718485,427093,Phil Cuzzi,18
718486,427533,Mark Wegner,25
718487,482641,Adrian Johnson,17
718488,605670,Dan Merzel,12
718489,427362,Jeff Nelson,20
718490,427053,Mark Carlson,17
718491,427164,Andy Fletcher,21
718492,596740,Jansen Visconti,15
718493,605673,Alex Tosi,11
718494,608158,Nate Tomlinson,17
718495,665576,Brock Ballou,16
718496,504381,Will Little,19
718497,639723,Brennan Miller,14
718498,427286,Brian Knight,26
718499,605674,Ryan Wills,15
718500,547380,Carlos Torres,22
718501,623945,Alex MacKay,14
718502,483912,Mike Muchlinski,18
718503,427128,Rob Drake,13
718504,427013,Lance Barksdale,18
718505,503586,Tripp Gibson,12
718506,503077,Adam Hamari,16
718507,577468,Roberto Ortiz,17
718508,483564,Dan Bellino,11
718509,644760,Adam Beck,14
718510,521251,Ben May,15
718511,605671,Charlie Ramos,27
718512,608093,Junior Valentine,16
718513,429805,Todd Tichenor,16
718514,623946,Malachi Moore,17
718515,623938,Erich Bacchus,18
718516,575629,Shane Livensparger,19
718517,427554,Jim Wolf,25
718518,484183,Cory Blaser,21
718519,489985,Chad Whitson,20
718520,598411,Nestor Ceja,17
718521,427248,Dan Iassogna,17
718522,521889,Stu Scheurwater,15
718523,521051,Nick Mahrley,15
718524,490319,Jordan Baker,30
718525,427044,CB Bucknor,26
718526,482631,Mike Estabrook,20
718527,511890,Quinn Wolcott,16
718528,483561,Lance Barrett,20
718529,605670,Dan Merzel,19
718530,605673,Alex Tosi,11
718531,427292,Ron Kulpa,14
718532,483919,Mark Ripperger,12
718533,427344,Bill Miller,17
718534,484198,Alan Porter,14
718535,573597,Gabe Morales,13
718536,483569,Vic Carapazza,16
718537,573596,Pat Hoberg,23
718538,484499,Manny Gonzalez,16
718539,427129,Bruce Dreckman,13
718540,596740,Jansen Visconti,19
718541,427413,Tony Randazzo,19
718542,427164,Andy Fletcher,14
718543,503490,Chris Segal,16
718544,427139,Doug Eddings,15
